scenario,replicate,seed,posterior,family,K,param,estimate,truth,rel_bias_pct,marginal_ll,mean_ess,n_steps_run,converged,secs,cpu_secs
dense,1,3001,amortized,gaussian,8,om_ka,0.44215768307750053,0.4,10.539420769375127,-186.2552941612177,1738.8915999557673,25000,False,17.644730806350708,17.495001000000002
dense,1,3001,amortized,gaussian,8,sigma,0.20364728649651537,0.2,1.823643248257678,-186.2552941612177,1738.8915999557673,25000,False,17.644730806350708,17.495001000000002
dense,1,3001,amortized,gaussian,64,CL,2.9400537175738055,3.0,-1.9982094142064828,-186.2267853658256,1933.9403213931848,13750,True,27.426239013671875,27.127038999999996
dense,1,3001,amortized,gaussian,64,V,29.348785825695046,30.0,-2.1707139143498466,-186.2267853658256,1933.9403213931848,13750,True,27.426239013671875,27.127038999999996
dense,1,3001,amortized,gaussian,64,ka,1.1800633980649526,1.2,-1.6613834945872763,-186.2267853658256,1933.9403213931848,13750,True,27.426239013671875,27.127038999999996
dense,1,3001,amortized,gaussian,64,om_CL,0.3080811874733761,0.3,2.6937291577920353,-186.2267853658256,1933.9403213931848,13750,True,27.426239013671875,27.127038999999996
dense,1,3001,amortized,gaussian,64,om_V,0.1612881104735125,0.2,-19.35594476324376,-186.2267853658256,1933.9403213931848,13750,True,27.426239013671875,27.127038999999996
dense,1,3001,amortized,gaussian,64,om_ka,0.42396391447645915,0.4,5.990978619114782,-186.2267853658256,1933.9403213931848,13750,True,27.426239013671875,27.127038999999996
dense,1,3001,amortized,gaussian,64,sigma,0.20209246013284232,0.2,1.0462300664211555,-186.2267853658256,1933.9403213931848,13750,True,27.426239013671875,27.127038999999996
dense,2,3002,free,gaussian,1,CL,2.91793640968588,3.0,-2.7354530104706676,-203.39350444839704,1147.3589159182889,9500,True,3.464346170425415,3.429937999999993
dense,2,3002,free,gaussian,1,V,30.4825170843018,30.0,1.6083902810060025,-203.39350444839704,1147.3589159182889,9500,True,3.464346170425415,3.429937999999993
dense,2,3002,free,gaussian,1,ka,1.2230633931294508,1.2,1.9219494274542357,-203.39350444839704,1147.3589159182889,9500,True,3.464346170425415,3.429937999999993
dense,2,3002,free,gaussian,1,om_CL,0.3073725858892691,0.3,2.4575286297563634,-203.39350444839704,1147.3589159182889,9500,True,3.464346170425415,3.429937999999993
dense,2,3002,free,gaussian,1,om_V,0.20340867896930728,0.2,1.7043394846536357,-203.39350444839704,1147.3589159182889,9500,True,3.464346170425415,3.429937999999993
