replicate,seed,ll_reduced,ll_full,dofv,converged_reduced,converged_full,n_steps_reduced,n_steps_full,secs,CL_reduced,V_reduced,ka_reduced,om_CL_reduced,om_V_reduced,sigma_reduced,CL_full,V_full,ka_full,om_CL_full,om_V_full,om_ka_full,sigma_full,sigma_diff
83,5083,-76.7010758765665,-77.35271977315104,-1.303287793169062,True,False,20000,25000,154.37363481521606,3.1149295877347423,30.051101288380966,1.2210667376589357,0.2518041412320261,0.17711626697618815,0.19263040634337159,3.02819892376702,30.03481553221335,1.2353447079620208,0.2508296083087104,0.17318084372889475,0.03640565134386457,0.1940845118473193,0.001454105503947728
84,5084,-85.38210691479819,-85.92648673441286,-1.0887596392293517,True,True,17750,17250,118.76076221466064,3.0047257343992366,31.05755041348003,1.2592398128455033,0.26656285777858535,0.17766893410911794,0.19633780354643351,2.9640643188298643,31.032409036743875,1.238681454285614,0.2706060259353383,0.17485454156017605,0.052950407438310795,0.19542464059946965,-0.0009131629469638636
85,5085,-113.12696672697768,-113.3959794204802,-0.5380253870050353,True,True,19750,22250,143.54588890075684,3.0007431732944676,30.798564586933836,1.220419836326658,0.2695194069151598,0.20470484654544335,0.2000416668311996,2.9906497990906624,31.08460964008235,1.2378799042687612,0.2712019537777156,0.21092172861979738,0.02771503825839884,0.20021367037849463,0.00017200354729504652
86,5086,-124.97955234292513,-124.54475676502128,0.8695911558077114,True,True,3750,19750,84.36198711395264,3.037864765558635,30.534570349460058,1.274804638267344,0.28229400325219217,0.2234815615286108,0.1994995094502767,3.0987429284093824,30.331379722937843,1.245122550268676,0.2799191088951961,0.22201127187049724,0.02690270761209601,0.19903191890426106,-0.0004675905460156393
87,5087,-92.39918195143457,-92.49038119095619,-0.18239847904322914,True,True,22000,13250,116.9491171836853,2.9862734165375344,30.09520013876772,1.1666316380468957,0.29582454043186796,0.16489735240466033,0.19660089587227203,3.0061285661602897,30.276882101529342,1.1757617188945657,0.297101058285437,0.1651026182745358,0.02453755726562813,0.19648304076863127,-0.00011785510364076268
88,5088,-120.43176556321569,-120.04526124764277,0.7730086311458422,True,True,16250,19250,121.58381080627441,3.057377664400403,29.599919689786734,1.1843843676104178,0.2717463550699845,0.2127021317300575,0.2005143532237675,2.9805702501837428,29.630711379279525,1.1882244310713252,0.2747129577355296,0.21331860405304584,0.03222683794913642,0.19975333035859524,-0.0007610228651722672
89,5089,-92.39571132431352,-93.47923835324048,-2.1670540578539033,True,True,16500,15500,109.06433820724487,2.93823442675582,30.998843219040374,1.1704853336608365,0.2809599301015803,0.18839361976159952,0.19673786396646256,2.913192883125256,30.92303332710113,1.1895882994682325,0.29069993180683057,0.19118673413645046,0.020881716249686037,0.19593663673546133,-0.0008012272310012336
90,5090,-89.0293373651391,-89.79907070867256,-1.5394666870669198,True,True,14750,18000,111.97983908653259,3.0733521224043385,31.040980914778604,1.2728820713799047,0.29743993977069716,0.20198116730133098,0.187893461083547,3.0705336950850377,30.653024113068774,1.2544256019729447,0.30150739049232267,0.1972067527130062,0.03734008325552778,0.18730902311033557,-0.0005844379732114213
91,5091,-119.17843844081551,-119.06388857645982,0.22909972871138962,True,True,18000,24500,142.94426488876343,2.8232932147473475,30.455109910614926,1.2269281059551906,0.30409984820174574,0.19055547208485552,0.20315286392919607,2.8570191547137136,30.48566415461682,1.2263678710331514,0.30056375839856064,0.18827156762605904,0.03790366787013129,0.20357113169942603,0.0004182677702299631
92,5092,-101.53424600397048,-101.6822238472967,-0.29595568665243377,True,True,2500,13500,57.70826482772827,3.1135777074403572,29.93325083351062,1.1987901873326927,0.30110114713562186,0.18564320395879175,0.19356277758969723,3.1517687076009997,30.21065318813776,1.185457680257561,0.298036609471771,0.18834239690851365,0.026029306573011588,0.19330469674537834,-0.00025808084431888645
93,5093,-86.76536404367224,-87.28146238482822,-1.0321966823119624,True,False,13500,25000,125.45617723464966,2.9774751592217,30.366849361357268,1.2392473042091683,0.2644738169764548,0.17263221127544348,0.19833263767202086,3.0312508366092885,30.168852107805662,1.231765543796176,0.26428354500361306,0.17445152128094693,0.041183703568243635,0.1996505006368497,0.001317862964828831
94,5094,-109.07443232090787,-109.39485702635517,-0.6408494108945888,True,True,15500,13500,93.8137936592102,3.1006147378050883,29.763036532320758,1.1714253356283197,0.265782422386457,0.2060688389994359,0.19693521713365855,3.116441990737243,29.372596448411283,1.1516690298509622,0.2679704547306676,0.20670150248259508,0.03817817004670412,0.19780880313716542,0.000873586003506871
95,5095,-108.54505133090495,-108.76718330486742,-0.44426394792492374,True,False,20250,25000,125.34527587890625,3.0096879821235536,29.952762943794625,1.2145998032450753,0.2890047028897276,0.1860018692114488,0.19859313150700117,2.9302251590294572,29.999468638741696,1.2013939755849,0.29182737815856447,0.18613516972119665,0.030798569951271774,0.19854794697980843,-4.518452719273758e-05
96,5096,-105.4174777736502,-104.64007993413679,1.5547956790268245,True,True,17750,24250,119.12185978889465,3.007259221148491,30.4174700516535,1.2298408790339928,0.3069451730886451,0.17940950295934602,0.19777425902822496,3.0248601732166707,30.049112102865937,1.2219785303122426,0.31005404178452517,0.17941363102198815,0.10797257824184907,0.19381084255620226,-0.003963416472022696
97,5097,-103.1880116046584,-103.00456818026959,0.3668868487776251,True,True,3500,24500,94.29457497596741,2.914194272491424,31.03621092032469,1.2076951302868566,0.3293279184043907,0.183942863620479,0.19377811101715037,2.873197161321354,30.705881712760256,1.2168397027237385,0.3316095036830509,0.1915142632891445,0.058927468352519226,0.19230096610277014,-0.001477144914380224
98,5098,-106.42356564597756,-106.3885794521891,0.06997238757691093,True,True,12000,18000,95.98847317695618,3.0301776001469176,29.642665249352618,1.1790107038347584,0.28552949991499676,0.19121083292489652,0.1970645660405982,2.9583556805838978,29.2464479907052,1.1807125759775638,0.2923649095691496,0.19432113687168884,0.05457850375199035,0.19493069728129697,-0.0021338687593012162
99,5099,-143.6684942818619,-143.06532816793498,1.2063322278538635,True,True,18750,25000,117.24163103103638,3.021211570996342,29.70668168454167,1.2120591260935332,0.31345868629030976,0.18825435682473485,0.2092183956801467,3.018469646036261,29.794774097905986,1.2280901921088545,0.3185628830344224,0.1835944173818511,0.11132978874233182,0.20535186891196086,-0.0038665267681858295
